Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2006-05-10,YESBANK,EQ,105.15,105.0,107.6,104.0,107.0,107.15,106.07,196740,2086793700000.0,,113825,0.5786
2006-05-11,YESBANK,EQ,107.15,102.2,107.3,102.2,104.5,104.95,104.9,98582,1034104105000.0001,,66949,0.6790999999999999
2006-05-12,YESBANK,EQ,104.95,103.0,106.75,102.2,105.5,105.85,105.67,146336,1546342590000.0,,105458,0.7206999999999999
2006-05-15,YESBANK,EQ,105.85,102.0,107.0,100.65,101.0,103.25,104.81,205927,2158328255000.0,,160964,0.7817000000000001
2006-05-16,YESBANK,EQ,103.25,102.0,103.95,95.1,101.5,100.55,99.08,220744,2187122089999.9998,,135736,0.6149
2006-05-17,YESBANK,EQ,100.55,105.9,106.9,102.05,105.0,103.4,103.39,139795,1445365675000.0,,112361,0.8038
2006-05-18,YESBANK,EQ,103.4,102.9,102.9,98.5,99.0,99.05,99.79,163613,1632721850000.0,,119206,0.7286
2006-05-19,YESBANK,EQ,99.05,99.25,103.85,95.0,96.0,96.05,97.59,128607,1255098240000.0,,82614,0.6424
2006-05-22,YESBANK,EQ,96.05,103.0,103.0,82.0,90.6,90.6,88.49,320659,2837628485000.0,,232536,0.7252
2006-05-23,YESBANK,EQ,90.6,92.0,92.9,88.1,92.0,91.1,90.62,156991,1422618370000.0,,112620,0.7173999999999999
2006-05-24,YESBANK,EQ,91.1,93.4,94.5,89.5,91.0,90.2,92.39,84152,777444360000.0,,56555,0.6720999999999999
2006-05-25,YESBANK,EQ,90.2,91.0,91.45,88.5,90.95,90.45,89.96,133858,1204232050000.0,,106926,0.7988
2006-05-26,YESBANK,EQ,90.45,92.4,93.7,91.25,91.65,91.85,92.37,122875,1135025685000.0,,84125,0.6846
2006-05-29,YESBANK,EQ,91.85,94.95,94.95,89.5,90.0,90.05,90.88,86003,781611970000.0,,52816,0.6141
2006-05-30,YESBANK,EQ,90.05,91.75,92.25,90.0,90.45,90.6,90.79,64333,584056005000.0,,40643,0.6318
2006-05-31,YESBANK,EQ,90.6,91.0,91.0,88.05,90.0,90.05,89.62,129407,1159708850000.0,,86160,0.6658
2006-06-01,YESBANK,EQ,90.05,92.0,92.0,89.8,90.0,90.0,90.23,72160,651134100000.0,,50630,0.7016
2006-06-02,YESBANK,EQ,90.0,90.0,91.5,85.0,90.3,90.65,88.33,138876,1226637510000.0,,75378,0.5428000000000001
2006-06-05,YESBANK,EQ,90.65,90.1,91.0,85.1,85.3,85.45,87.44,79088,691564015000.0,,54803,0.6929000000000001
2006-06-06,YESBANK,EQ,85.45,84.0,86.0,80.5,85.85,84.95,84.75,180763,1531942110000.0,,159237,0.8809
2006-06-07,YESBANK,EQ,84.95,75.0,84.0,75.0,83.7,82.45,82.53,193180,1594231995000.0,,134412,0.6958
2006-06-08,YESBANK,EQ,82.45,78.1,81.8,71.1,76.1,76.15,75.0,199381,1495438580000.0,,112140,0.5624
2006-06-09,YESBANK,EQ,76.15,75.2,80.0,73.0,79.65,79.35,78.1,88283,689448280000.0,,42223,0.4783
2006-06-12,YESBANK,EQ,79.35,80.0,83.0,75.9,76.1,76.1,77.1,49971,385265515000.0,,31719,0.6347
2006-06-13,YESBANK,EQ,76.1,76.0,76.05,72.0,73.9,74.4,73.92,103840,767628775000.0,,69252,0.6668999999999999
2006-06-14,YESBANK,EQ,74.4,74.0,77.0,67.0,71.0,71.6,71.84,142183,1021408675000.0,,91187,0.6413
2006-06-15,YESBANK,EQ,71.6,72.0,84.8,68.55,78.5,76.95,73.76,250146,1845084239999.9998,,180175,0.7203
2006-06-16,YESBANK,EQ,76.95,74.6,85.0,74.6,80.0,80.1,80.28,137462,1103536710000.0,,93425,0.6796
2006-06-19,YESBANK,EQ,80.1,80.1,81.0,77.5,79.0,78.75,78.67,38249,300889360000.0,,19923,0.5209
2006-06-20,YESBANK,EQ,78.75,78.9,80.0,77.5,79.05,79.35,79.01,23569,186211355000.0,,11117,0.4717
2006-06-21,YESBANK,EQ,79.35,79.0,82.0,78.9,80.25,80.45,81.2,36312,294845885000.0,,23109,0.6364
2006-06-22,YESBANK,EQ,80.45,80.45,84.0,80.45,83.75,82.6,82.69,48610,401950695000.0,,27981,0.5756
2006-06-23,YESBANK,EQ,82.6,76.0,88.0,76.0,81.8,82.2,82.3,26514,218197995000.00003,,13605,0.5131
2006-06-25,YESBANK,EQ,82.2,86.0,86.0,82.0,83.35,82.7,82.62,7720,63785400000.0,,4461,0.5778
2006-06-26,YESBANK,EQ,82.7,87.8,87.8,78.3,79.1,79.2,80.6,33159,267276560000.0,,17780,0.5362
2006-06-27,YESBANK,EQ,79.2,80.0,81.35,77.05,77.4,77.65,78.1,41574,324691585000.0,,28117,0.6763
2006-06-28,YESBANK,EQ,77.65,77.0,77.65,75.8,76.0,76.25,76.62,22749,174302600000.0,,16058,0.7059000000000001
2006-06-29,YESBANK,EQ,76.25,78.0,79.3,76.5,77.8,77.95,78.32,38041,297946950000.0,,26732,0.7027
2006-06-30,YESBANK,EQ,77.95,79.5,80.0,78.0,78.05,78.4,79.24,36590,289942385000.0,,27527,0.7523000000000001
2006-07-03,YESBANK,EQ,78.4,79.95,81.0,78.0,79.2,79.05,78.99,42180,333185910000.0,,30185,0.7156
2006-07-04,YESBANK,EQ,79.05,80.4,80.85,78.5,80.55,80.1,79.27,128410,1017872355000.0001,,103198,0.8037000000000001
2006-07-05,YESBANK,EQ,80.1,80.0,81.0,80.0,80.05,80.55,80.28,38254,307090525000.0,,25539,0.6676000000000001
2006-07-06,YESBANK,EQ,80.55,78.5,84.6,78.5,83.5,83.8,82.6,81611,674133170000.0,,42256,0.5178
2006-07-07,YESBANK,EQ,83.8,85.0,88.8,81.0,81.9,81.6,84.82,677909,5750096020000.0,,639546,0.9434
2006-07-10,YESBANK,EQ,81.6,81.9,81.9,79.0,79.6,80.1,79.85,68656,548209184999.99994,,40721,0.5931000000000001
2006-07-11,YESBANK,EQ,80.1,80.0,83.9,79.0,79.25,79.15,79.54,35316,280898965000.0,,22417,0.6348
2006-07-12,YESBANK,EQ,79.15,74.0,80.0,74.0,80.0,78.85,78.51,22405,175890455000.0,,10786,0.4814
2006-07-13,YESBANK,EQ,78.85,79.65,79.7,76.55,77.15,77.4,77.85,40129,312390910000.0,,24164,0.6022
2006-07-14,YESBANK,EQ,77.4,75.3,78.25,75.3,76.85,76.4,77.18,29624,228644690000.0,,17038,0.5751
2006-07-17,YESBANK,EQ,76.4,73.0,77.95,73.0,76.0,75.25,76.38,62177,474937945000.0,,48885,0.7862
2006-07-18,YESBANK,EQ,75.25,76.0,77.8,73.0,73.5,73.45,74.21,40992,304221080000.0,,26778,0.6531999999999999
2006-07-19,YESBANK,EQ,73.45,75.0,76.5,69.8,70.6,70.3,72.27,50702,366435745000.0,,30807,0.6076
2006-07-20,YESBANK,EQ,70.3,75.0,75.0,72.0,74.0,73.6,73.3,35033,256800229999.99997,,17929,0.5118
2006-07-21,YESBANK,EQ,73.6,78.0,78.0,72.0,76.0,75.15,73.92,98302,726676020000.0,,77687,0.7903
2006-07-24,YESBANK,EQ,75.15,68.0,77.8,68.0,77.2,77.2,76.21,91997,701064215000.0,,50426,0.5481
2006-07-25,YESBANK,EQ,77.2,79.0,81.8,77.2,80.5,80.5,80.35,378261,3039498085000.0,,90933,0.2404
2006-07-26,YESBANK,EQ,80.5,82.0,82.0,78.5,79.0,79.7,80.78,68751,555379415000.0,,25809,0.3754
2006-07-27,YESBANK,EQ,79.7,80.9,81.0,77.5,79.6,79.3,78.95,141603,1117911880000.0,,91958,0.6494
2006-07-28,YESBANK,EQ,79.3,81.0,81.5,79.35,80.1,80.1,80.06,561419,4494665120000.0,,530571,0.9451
2006-07-31,YESBANK,EQ,80.1,80.55,82.4,80.0,80.2,80.3,81.42,55424,451283034999.99994,,24842,0.4482
2006-08-01,YESBANK,EQ,80.3,81.0,81.0,79.75,80.1,80.15,80.16,30085,241160835000.0,,17578,0.5843
2006-08-02,YESBANK,EQ,80.15,80.1,80.85,80.0,80.0,80.05,80.27,24477,196482890000.0,,12720,0.5197
2006-08-03,YESBANK,EQ,80.05,81.0,81.5,78.5,79.65,79.2,80.21,42153,338100780000.0,,19862,0.4712
2006-08-04,YESBANK,EQ,79.2,81.0,81.0,79.3,80.0,80.1,79.99,33723,269763965000.0,,22084,0.6548999999999999
2006-08-07,YESBANK,EQ,80.1,81.0,81.5,78.0,80.05,80.15,80.11,31572,252934940000.0,,17041,0.5398
2006-08-08,YESBANK,EQ,80.15,80.5,81.1,80.0,80.0,80.4,80.66,26874,216773745000.00003,,10722,0.399
2006-08-09,YESBANK,EQ,80.4,79.95,90.0,79.05,87.5,85.75,84.06,170332,1431730535000.0,,86432,0.5074000000000001
2006-08-10,YESBANK,EQ,85.75,87.95,97.8,87.95,90.4,89.9,90.61,460015,4168295765000.0,,141070,0.30670000000000003
2006-08-11,YESBANK,EQ,89.9,91.05,92.8,89.5,89.8,89.75,91.05,369399,3363206960000.0,,164270,0.4447
2006-08-14,YESBANK,EQ,89.75,88.0,90.7,88.0,88.75,88.65,89.2,86202,768962955000.0,,42979,0.4986
2006-08-16,YESBANK,EQ,88.65,89.0,90.45,86.25,87.1,87.3,88.78,100460,891838665000.0,,50774,0.5054
2006-08-17,YESBANK,EQ,87.3,88.0,88.7,85.0,87.0,87.0,86.8,77722,674618185000.0,,28415,0.36560000000000004
2006-08-18,YESBANK,EQ,87.0,86.25,86.5,85.2,85.95,86.0,85.84,60828,522136909999.99994,,30753,0.5056
2006-08-21,YESBANK,EQ,86.0,85.95,89.5,85.0,86.7,86.3,85.19,1445269,12311751060000.0,,1356615,0.9387000000000001
2006-08-22,YESBANK,EQ,86.3,88.9,89.05,85.1,86.1,86.35,87.77,98900,868086385000.0,,43901,0.4439
2006-08-23,YESBANK,EQ,86.35,87.0,87.65,85.05,86.1,85.6,86.42,43025,371813955000.0,,19238,0.4471
2006-08-24,YESBANK,EQ,85.6,87.4,87.4,84.15,85.4,85.25,85.08,43366,368957605000.0,,21217,0.4893
2006-08-25,YESBANK,EQ,85.25,87.0,87.0,84.2,86.2,86.55,86.37,56861,491123620000.0,,37420,0.6581
2006-08-28,YESBANK,EQ,86.55,85.35,92.4,85.35,92.0,90.35,89.8,144232,1295205120000.0,,101063,0.7007
2006-08-29,YESBANK,EQ,90.35,92.0,93.0,90.05,90.7,91.2,91.57,471912,4321268370000.0005,,342935,0.7267
2006-08-30,YESBANK,EQ,91.2,92.5,92.5,88.25,88.6,89.15,89.79,86770,779147420000.0,,36335,0.41880000000000006
2006-08-31,YESBANK,EQ,89.15,89.5,90.6,87.65,89.3,89.45,89.39,77039,688628670000.0,,29854,0.3875
2006-09-01,YESBANK,EQ,89.45,90.1,90.65,89.45,89.85,89.75,90.01,92674,834142790000.0,,53876,0.5813
2006-09-04,YESBANK,EQ,89.75,90.9,91.0,89.25,89.7,89.85,90.03,94320,849165730000.0001,,50915,0.5398
2006-09-05,YESBANK,EQ,89.85,89.85,90.85,88.1,88.75,88.8,89.51,85153,762238895000.0,,46089,0.5412
2006-09-06,YESBANK,EQ,88.8,88.8,90.0,88.0,88.9,88.55,88.97,59334,527902284999.99994,,29808,0.5024000000000001
2006-09-07,YESBANK,EQ,88.55,88.5,89.9,85.0,87.5,87.55,87.83,72338,635334690000.0,,32179,0.4448
2006-09-08,YESBANK,EQ,87.55,89.5,89.5,87.5,87.55,88.1,88.44,42801,378548990000.0,,21114,0.4933
2006-09-11,YESBANK,EQ,88.1,90.7,90.7,85.3,85.8,86.05,87.32,66355,579391195000.0,,38700,0.5832
2006-09-12,YESBANK,EQ,86.05,85.0,89.9,84.5,87.5,87.8,87.66,180260,1580208050000.0,,35743,0.19829999999999998
2006-09-13,YESBANK,EQ,87.8,89.0,92.25,88.5,89.75,89.25,90.42,295201,2669222845000.0,,169900,0.5755
2006-09-14,YESBANK,EQ,89.25,90.0,90.5,89.1,89.25,89.35,89.69,81595,731801505000.0,,35869,0.4396
2006-09-15,YESBANK,EQ,89.35,89.25,89.85,88.0,88.2,88.2,88.59,53280,471981355000.0,,32011,0.6008
2006-09-18,YESBANK,EQ,88.2,90.0,92.95,89.0,92.7,92.25,90.07,894066,8053124755000.0,,712057,0.7964
2006-09-19,YESBANK,EQ,92.25,93.0,94.45,89.9,90.15,90.55,92.1,349564,3219543020000.0,,187135,0.5353
2006-09-20,YESBANK,EQ,90.55,92.0,92.0,89.5,90.0,90.35,90.85,241763,2196525250000.0,,179680,0.7432
2006-09-21,YESBANK,EQ,90.35,92.0,92.4,89.5,89.85,89.85,90.83,103215,937510844999.9999,,52129,0.5051
2006-09-22,YESBANK,EQ,89.85,89.3,90.6,88.15,88.25,88.55,89.21,65378,583261385000.0,,41715,0.6381
2006-09-25,YESBANK,EQ,88.55,90.4,90.4,88.1,89.25,88.45,88.73,47586,422234709999.99994,,24578,0.5165
2006-09-26,YESBANK,EQ,88.45,89.5,89.5,88.0,88.05,88.3,88.42,48019,424572480000.0,,22778,0.4744
2006-09-27,YESBANK,EQ,88.3,89.0,91.65,88.4,90.6,90.65,90.5,261780,2369140790000.0,,135733,0.5185000000000001
2006-09-28,YESBANK,EQ,90.65,92.15,94.15,90.7,91.75,91.7,92.17,447961,4128963400000.0,,182241,0.4068
2006-09-29,YESBANK,EQ,91.7,90.7,93.35,90.7,92.95,92.45,92.41,127491,1178145555000.0,,59225,0.4645
2006-10-03,YESBANK,EQ,92.45,93.0,96.35,92.1,96.0,95.45,94.31,283275,2671535990000.0,,129435,0.4569
2006-10-04,YESBANK,EQ,95.45,96.1,98.5,96.0,97.15,97.25,97.18,406485,3950075540000.0,,179137,0.44070000000000004
2006-10-05,YESBANK,EQ,97.25,98.0,101.2,96.1,100.45,100.25,99.45,583854,5806355160000.0,,291351,0.499
2006-10-06,YESBANK,EQ,100.25,100.3,102.95,99.5,102.85,102.0,100.97,234102,2363695865000.0,,133778,0.5715
2006-10-09,YESBANK,EQ,102.0,100.2,103.5,99.0,100.0,99.45,100.97,149154,1505974385000.0,,64396,0.43170000000000003
2006-10-10,YESBANK,EQ,99.45,101.0,101.65,99.5,100.5,100.5,100.41,82352,826881760000.0,,50668,0.6153000000000001
2006-10-11,YESBANK,EQ,100.5,101.0,101.7,99.05,100.5,100.05,100.16,74606,747269440000.0,,47899,0.642
2006-10-12,YESBANK,EQ,100.05,99.9,100.85,98.1,100.5,100.2,99.89,66689,666188615000.0,,40183,0.6025
2006-10-13,YESBANK,EQ,100.2,101.85,101.85,99.1,99.75,99.6,100.13,95509,956299369999.9999,,48081,0.5034000000000001
2006-10-16,YESBANK,EQ,99.6,100.65,101.25,99.25,100.5,100.15,100.36,76264,765403875000.0,,39562,0.5188
2006-10-17,YESBANK,EQ,100.15,99.5,104.0,99.25,103.0,102.8,102.89,386048,3971911875000.0,,148895,0.3857
2006-10-18,YESBANK,EQ,102.8,102.5,110.0,101.65,106.2,106.55,106.32,775432,8244610195000.0,,231208,0.2982
2006-10-19,YESBANK,EQ,106.55,113.0,113.0,107.6,111.5,111.4,110.56,927849,10258268680000.0,,462885,0.4989
2006-10-20,YESBANK,EQ,111.4,114.5,114.5,111.0,111.5,111.35,111.38,187180,2084757470000.0,,88320,0.4718
2006-10-21,YESBANK,EQ,111.35,112.8,113.35,107.7,110.0,109.15,110.33,64283,709207890000.0,,36136,0.5621
2006-10-23,YESBANK,EQ,109.15,106.8,111.9,106.8,111.7,110.65,110.1,110282,1214255680000.0,,59786,0.5421
2006-10-26,YESBANK,EQ,110.65,92.55,112.0,92.55,109.5,109.45,109.85,166676,1831008670000.0,,124690,0.7481
2006-10-27,YESBANK,EQ,109.45,108.0,111.0,106.05,107.3,107.8,108.28,102435,1109115275000.0,,51172,0.49960000000000004
2006-10-30,YESBANK,EQ,107.8,109.0,120.5,109.0,116.0,116.65,116.15,1302097,15124049235000.0,,542362,0.4165
2006-10-31,YESBANK,EQ,116.65,117.55,117.7,113.2,114.55,114.45,115.3,787154,9076121565000.0,,436403,0.5544
2006-11-01,YESBANK,EQ,114.45,115.0,120.5,114.75,115.0,116.25,117.1,511193,5985997550000.0,,235680,0.461
2006-11-02,YESBANK,EQ,116.25,116.65,117.5,115.0,115.0,116.15,116.56,139168,1622101295000.0,,84709,0.6087
2006-11-03,YESBANK,EQ,116.15,116.9,117.45,112.0,112.75,112.5,113.63,189494,2153160800000.0,,109721,0.579
2006-11-06,YESBANK,EQ,112.5,112.0,116.0,112.0,113.5,113.8,114.39,171041,1956525500000.0,,92303,0.5397
2006-11-07,YESBANK,EQ,113.8,116.0,117.5,108.9,111.2,110.8,113.19,215290,2436869750000.0,,110471,0.5131
2006-11-08,YESBANK,EQ,110.8,112.0,112.1,107.3,111.0,109.8,109.19,199149,2174607214999.9998,,88769,0.4457
2006-11-09,YESBANK,EQ,109.8,112.0,116.5,111.1,115.8,115.45,114.55,315160,3610283200000.0,,160116,0.508
2006-11-10,YESBANK,EQ,115.45,116.0,119.9,114.2,115.0,115.0,116.57,241460,2814691760000.0,,87777,0.36350000000000005
2006-11-13,YESBANK,EQ,115.0,115.5,117.0,115.3,116.15,116.15,116.11,129080,1498802295000.0,,66343,0.514
2006-11-14,YESBANK,EQ,116.15,116.15,118.7,115.0,116.9,116.75,116.68,156051,1820742470000.0,,69942,0.4482
2006-11-15,YESBANK,EQ,116.75,116.75,124.4,115.0,119.3,119.4,120.26,476835,5734400995000.0,,146904,0.3081
2006-11-16,YESBANK,EQ,119.4,120.05,122.7,117.0,117.95,117.9,119.99,281462,3377339085000.0,,107777,0.3829
2006-11-17,YESBANK,EQ,117.9,119.5,119.8,114.55,115.0,115.65,116.37,203731,2370915750000.0,,81158,0.39840000000000003
2006-11-20,YESBANK,EQ,115.65,113.1,120.0,111.05,120.0,118.55,115.43,227062,2621064455000.0,,63772,0.2809
2006-11-21,YESBANK,EQ,118.55,119.15,120.7,117.25,118.0,118.3,119.15,144273,1718995820000.0,,69627,0.4826
2006-11-22,YESBANK,EQ,118.3,115.0,119.8,115.0,116.0,115.8,117.19,96258,1128091090000.0,,51650,0.5366
2006-11-23,YESBANK,EQ,115.8,117.8,125.0,116.1,118.5,118.15,118.86,153771,1827681935000.0002,,52936,0.3443
2006-11-24,YESBANK,EQ,118.15,122.2,141.8,122.1,130.45,130.8,132.23,4644723,61419380165000.0,,1005239,0.2164
2006-11-27,YESBANK,EQ,130.8,131.0,133.0,126.95,127.5,127.65,129.79,1129825,14663533265000.0,,231145,0.2046
2006-11-28,YESBANK,EQ,127.65,126.0,129.85,121.25,127.9,126.9,127.0,441320,5604747490000.0,,96901,0.21960000000000002
2006-11-29,YESBANK,EQ,126.9,128.6,132.5,127.1,127.4,128.2,129.55,511498,6626586315000.0,,117794,0.2303
2006-11-30,YESBANK,EQ,128.2,128.0,129.85,125.6,126.95,126.4,127.43,246505,3141311935000.0,,58535,0.23750000000000002
2006-12-01,YESBANK,EQ,126.4,126.5,129.5,126.2,129.5,128.25,127.83,274231,3505602440000.0,,111752,0.40750000000000003
2006-12-04,YESBANK,EQ,128.25,128.0,131.0,125.4,125.65,126.05,128.63,287466,3697531900000.0,,121623,0.42310000000000003
2006-12-05,YESBANK,EQ,126.05,127.0,127.7,123.0,123.55,123.5,125.0,218461,2730713710000.0,,139527,0.6386999999999999
2006-12-06,YESBANK,EQ,123.5,124.6,135.6,124.0,129.7,129.15,129.72,881771,11437901825000.0,,252413,0.2863
2006-12-07,YESBANK,EQ,129.15,130.8,140.8,130.0,139.75,137.95,135.66,1655429,22456821125000.0,,442036,0.267
2006-12-08,YESBANK,EQ,137.95,140.7,148.7,138.95,140.3,140.25,142.98,2360580,33752513205000.0,,604599,0.2561
2006-12-11,YESBANK,EQ,140.25,140.9,140.9,129.0,129.75,130.7,132.22,665156,8794761220000.0,,221293,0.33270000000000005
2006-12-12,YESBANK,EQ,130.7,130.7,131.6,121.5,124.9,124.3,127.18,436281,5548578825000.0,,163139,0.3739
2006-12-13,YESBANK,EQ,124.3,124.9,134.0,120.0,133.25,132.2,129.01,323356,4171719375000.0,,106191,0.3284
2006-12-14,YESBANK,EQ,132.2,133.25,136.0,132.3,135.05,134.5,134.5,353883,4759729050000.0,,138432,0.3912
2006-12-15,YESBANK,EQ,134.5,142.0,143.4,131.0,142.0,141.9,140.21,605241,8486024159999.999,,257770,0.42590000000000006
2006-12-18,YESBANK,EQ,141.9,142.0,143.95,136.0,139.9,139.6,139.91,4295008,60093153925000.0,,3882445,0.9039
2006-12-19,YESBANK,EQ,139.6,140.5,140.5,135.2,137.7,137.1,137.47,223960,3078705005000.0,,87334,0.39
2006-12-20,YESBANK,EQ,137.1,138.0,139.55,134.65,136.45,135.6,136.72,171377,2343103085000.0,,57723,0.3368
2006-12-21,YESBANK,EQ,135.6,136.5,136.5,132.5,132.9,133.15,134.15,142433,1910757430000.0,,67709,0.4754
2006-12-22,YESBANK,EQ,133.15,133.0,137.0,131.0,131.35,131.9,134.47,359858,4838982720000.0,,99686,0.277
2006-12-26,YESBANK,EQ,131.9,132.8,139.55,132.5,138.5,138.0,136.11,229570,3124644775000.0,,98737,0.4301
2006-12-27,YESBANK,EQ,138.0,140.0,140.5,136.0,136.75,136.7,138.08,251768,3476527200000.0,,66502,0.2641
2006-12-28,YESBANK,EQ,136.7,136.6,137.9,134.2,135.0,134.8,135.41,153579,2079567245000.0,,80145,0.5218
2006-12-29,YESBANK,EQ,134.8,135.0,136.5,133.6,135.5,134.55,135.02,175513,2369753905000.0,,93125,0.5306000000000001
2007-01-02,YESBANK,EQ,134.55,135.5,144.7,135.3,141.6,141.3,141.48,435396,6159901030000.0,,199488,0.4582
2007-01-03,YESBANK,EQ,141.3,141.0,142.6,138.1,139.25,139.6,139.44,213933,2983076810000.0,,81918,0.3829
2007-01-04,YESBANK,EQ,139.6,141.0,141.2,136.25,138.3,138.25,139.14,199977,2782567265000.0,,94891,0.47450000000000003
2007-01-05,YESBANK,EQ,138.25,138.0,143.0,137.05,138.5,138.45,140.11,278247,3898623190000.0,,118933,0.4274
2007-01-08,YESBANK,EQ,138.45,139.0,139.5,137.5,138.5,138.25,138.45,162596,2251213875000.0,,106597,0.6556000000000001
2007-01-09,YESBANK,EQ,138.25,139.15,140.95,137.1,137.8,137.65,138.74,165147,2291229885000.0,,80538,0.4877
2007-01-10,YESBANK,EQ,137.65,138.3,138.3,134.5,135.7,135.65,136.71,93921,1284028055000.0,,45509,0.48450000000000004
2007-01-11,YESBANK,EQ,135.65,136.0,138.0,135.2,137.5,137.55,137.28,90048,1236195270000.0,,35407,0.3932
2007-01-12,YESBANK,EQ,137.55,138.0,143.0,138.0,142.3,141.85,141.39,308399,4360544685000.0,,202141,0.6555
2007-01-15,YESBANK,EQ,141.85,143.3,156.05,142.05,156.05,155.0,151.74,958758,14548659705000.002,,410628,0.4283
2007-01-16,YESBANK,EQ,155.0,157.0,170.5,157.0,161.8,162.15,164.43,1588831,26125649735000.0,,473940,0.2983
2007-01-17,YESBANK,EQ,162.15,162.5,164.2,159.0,160.0,160.1,162.13,408028,6615154180000.0,,145587,0.3568
2007-01-18,YESBANK,EQ,160.1,160.0,161.9,155.0,156.05,156.8,159.22,306461,4879593295000.0,,154196,0.5032
2007-01-19,YESBANK,EQ,156.8,158.5,165.0,155.25,161.25,160.0,160.55,642837,10320765945000.0,,197208,0.3068
2007-01-22,YESBANK,EQ,160.0,162.0,163.75,155.7,156.15,156.75,160.7,653911,10508631965000.0,,324818,0.49670000000000003
2007-01-23,YESBANK,EQ,156.75,158.0,160.45,155.0,155.5,155.95,157.96,344675,5444456380000.0,,155908,0.4523
2007-01-24,YESBANK,EQ,155.95,156.3,158.7,153.0,154.0,154.6,155.97,300061,4679953355000.0,,168904,0.5629
2007-01-25,YESBANK,EQ,154.6,156.15,162.8,155.1,155.75,155.95,157.59,479350,7553857645000.0,,241936,0.5047
2007-01-29,YESBANK,EQ,155.95,157.0,160.75,154.5,155.3,155.05,156.51,369738,5786763885000.0,,195915,0.5299
2007-01-31,YESBANK,EQ,155.05,155.5,158.5,150.0,150.3,150.85,153.71,357390,5493497315000.0,,200802,0.5619
2007-02-01,YESBANK,EQ,150.85,151.0,155.45,150.9,151.1,151.75,152.49,281899,4298704440000.0,,125468,0.4451
2007-02-02,YESBANK,EQ,151.75,153.4,154.0,151.0,151.25,151.4,152.21,234158,3564101579999.9995,,103113,0.4404
2007-02-05,YESBANK,EQ,151.4,153.0,154.95,150.5,152.0,151.75,152.04,353619,5376418300000.0,,167627,0.474
2007-02-06,YESBANK,EQ,151.75,152.0,155.0,146.8,152.65,153.0,152.11,820122,12474562040000.0,,393474,0.4798
2007-02-07,YESBANK,EQ,153.0,154.0,162.9,154.0,161.05,160.7,159.83,1161174,18559137780000.0,,497342,0.4283
2007-02-08,YESBANK,EQ,160.7,162.2,162.4,154.0,154.6,154.7,156.46,544248,8515329720000.0,,286745,0.5269
2007-02-09,YESBANK,EQ,154.7,155.7,159.0,150.1,152.0,151.65,153.96,436094,6714081640000.001,,186208,0.42700000000000005
2007-02-12,YESBANK,EQ,151.65,151.95,151.95,143.05,147.5,147.1,147.19,318338,4685667480000.0,,144769,0.4548
2007-02-13,YESBANK,EQ,147.1,146.4,151.45,140.9,144.0,142.6,146.67,342063,5017185290000.0,,156680,0.45799999999999996
2007-02-14,YESBANK,EQ,142.6,138.0,149.4,131.0,149.0,148.6,142.44,555266,7909131415000.001,,196118,0.3532
2007-02-15,YESBANK,EQ,148.6,149.5,153.0,149.0,150.5,150.85,150.74,324409,4890155045000.0,,119496,0.3683
2007-02-19,YESBANK,EQ,150.85,152.0,159.4,148.05,152.0,152.25,154.59,543430,8400815659999.999,,158124,0.29100000000000004
2007-02-20,YESBANK,EQ,152.25,153.5,153.75,148.0,150.5,150.2,150.23,216987,3259843990000.0,,115910,0.5342
2007-02-21,YESBANK,EQ,150.2,150.75,163.0,148.2,159.4,158.4,158.36,1484428,23506859265000.0,,685292,0.4617
2007-02-22,YESBANK,EQ,158.4,160.0,162.4,152.1,153.8,153.6,158.61,704437,11172892740000.0,,257046,0.3649
2007-02-23,YESBANK,EQ,153.6,153.8,154.5,148.0,151.5,150.3,150.24,417016,6265227150000.0,,180761,0.4335
2007-02-26,YESBANK,EQ,150.3,152.3,153.8,147.2,150.35,150.45,150.94,242764,3664247495000.0005,,108211,0.4457
2007-02-27,YESBANK,EQ,150.45,151.7,154.9,149.5,150.0,150.35,151.5,228977,3469021970000.0005,,100462,0.4387
2007-02-28,YESBANK,EQ,150.35,148.2,148.2,136.15,143.3,142.15,144.97,384836,5578997735000.0,,201515,0.5236
2007-03-01,YESBANK,EQ,142.15,144.3,149.9,139.25,141.75,142.6,143.11,401409,5744636230000.0,,198333,0.4941
2007-03-02,YESBANK,EQ,142.6,143.0,146.65,141.0,141.6,141.85,144.12,226890,3270042735000.0,,74902,0.3301
2007-03-05,YESBANK,EQ,141.85,130.15,139.3,127.1,127.5,129.95,132.76,433664,5757168380000.0,,211645,0.488
2007-03-06,YESBANK,EQ,129.95,132.8,135.0,121.0,123.5,122.9,127.14,548988,6980043920000.0,,305437,0.5564
2007-03-07,YESBANK,EQ,122.9,125.0,129.0,116.5,122.5,120.95,122.84,409493,5030036880000.0,,206552,0.5044
2007-03-08,YESBANK,EQ,120.95,121.5,125.4,117.0,125.0,123.75,121.72,449872,5475625250000.0,,216997,0.48240000000000005
2007-03-09,YESBANK,EQ,123.75,125.7,130.5,120.0,121.45,121.25,125.2,912267,11421359155000.0,,517546,0.5673
2007-03-12,YESBANK,EQ,121.25,121.45,134.4,121.0,134.0,129.7,126.07,1056567,13319645900000.0,,715636,0.6773
